Date,SPY
2022-11-30,388.03521728515625
2022-12-01,387.7496337890625
2022-12-02,387.3022155761719
2022-12-05,380.3350524902344
2022-12-06,374.85260009765625
2022-12-07,374.2148742675781
2022-12-08,377.146484375
2022-12-09,374.3291015625
2022-12-12,379.7258605957031
2022-12-13,382.6003723144531
2022-12-14,380.1541442871094
2022-12-15,370.85498046875
2022-12-16,366.4766540527344
2022-12-19,363.36895751953125
2022-12-20,363.8662414550781
2022-12-21,369.3069152832031
2022-12-22,364.0383605957031
2022-12-23,366.1323547363281
2022-12-27,364.6884765625
2022-12-28,360.15625
2022-12-29,366.6391296386719
2022-12-30,365.6734313964844
2023-01-03,364.13397216796875
2023-01-04,366.9451904296875
2023-01-05,362.75701904296875
2023-01-06,371.0758361816406
2023-01-09,370.865478515625
2023-01-10,373.46624755859375
2023-01-11,378.18988037109375
2023-01-12,379.56671142578125
2023-01-13,381.039306640625
2023-01-17,380.3412780761719
2023-01-18,374.33648681640625
2023-01-19,371.611328125
2023-01-20,378.5340881347656
2023-01-23,383.07598876953125
2023-01-24,382.664794921875
2023-01-25,382.8082275390625
2023-01-26,387.0154113769531
2023-01-27,387.9046630859375
2023-01-30,383.0377197265625
2023-01-31,388.6696472167969
2023-02-01,392.80035400390625
2023-02-02,398.51837158203125
2023-02-03,394.2823791503906
2023-02-06,391.87286376953125
2023-02-07,396.99798583984375
2023-02-08,392.6569519042969
2023-02-09,389.2528991699219
2023-02-10,390.161376953125
2023-02-13,394.74139404296875
2023-02-14,394.55975341796875
2023-02-15,395.8409729003906
2023-02-16,390.3907775878906
2023-02-17,389.4154968261719
2023-02-21,381.60345458984375
2023-02-22,381.0776062011719
2023-02-23,383.1046447753906
2023-02-24,379.0121765136719
2023-02-27,380.3030700683594
2023-02-28,378.8974304199219
2023-03-01,377.4440612792969
2023-03-02,380.3795471191406
2023-03-03,386.47998046875
2023-03-06,386.7477111816406
2023-03-07,380.8193664550781
2023-03-08,381.44091796875
2023-03-09,374.40338134765625
2023-03-10,369.0009460449219
2023-03-13,368.4749755859375
2023-03-14,374.5659484863281
2023-03-15,372.2232666015625
2023-03-16,378.7539367675781
2023-03-17,374.32537841796875
2023-03-20,377.9246826171875
2023-03-21,382.8870544433594
2023-03-22,376.3601989746094
2023-03-23,377.3776550292969
2023-03-24,379.8540344238281
2023-03-27,380.5642395019531
2023-03-28,379.71002197265625
2023-03-29,385.2290344238281
2023-03-30,387.48468017578125
2023-03-31,392.94610595703125
2023-04-03,394.44342041015625
2023-04-04,392.2550354003906
2023-04-05,391.2279968261719
2023-04-06,392.7541198730469
2023-04-10,393.15728759765625
2023-04-11,393.2628479003906
2023-04-12,391.65997314453125
2023-04-13,396.86224365234375
2023-04-14,395.8927917480469
2023-04-17,397.31341552734375
2023-04-18,397.572509765625
2023-04-19,397.50537109375
2023-04-20,395.33612060546875
2023-04-21,395.6432800292969
2023-04-24,396.05596923828125
2023-04-25,389.7690124511719
2023-04-26,388.1181335449219
2023-04-27,395.84478759765625
2023-04-28,399.2234191894531
2023-05-01,398.82025146484375
2023-05-02,394.337890625
2023-05-03,391.63104248046875
2023-05-04,388.85723876953125
2023-05-05,396.05596923828125
2023-05-08,396.1615905761719
2023-05-09,394.4241943359375
2023-05-10,396.2671203613281
2023-05-11,395.5760192871094
2023-05-12,395.0577087402344
2023-05-15,396.4207763671875
2023-05-16,393.7716064453125
2023-05-17,398.5515441894531
2023-05-18,402.39093017578125
2023-05-19,401.80535888671875
2023-05-22,401.9685363769531
2023-05-23,397.45733642578125
2023-05-24,394.5777893066406
2023-05-25,397.9949035644531
2023-05-26,403.1491394042969
2023-05-30,403.3027038574219
2023-05-31,401.06634521484375
2023-06-01,404.8768310546875
2023-06-02,410.7318420410156
2023-06-05,409.9447326660156
2023-06-06,410.8374328613281
2023-06-07,409.4168701171875
2023-06-08,411.89324951171875
2023-06-09,412.63226318359375
2023-06-12,416.3756408691406
2023-06-13,419.12078857421875
2023-06-14,419.6199035644531
2023-06-15,424.8221740722656
2023-06-16,423.3751220703125
2023-06-20,421.1786193847656
2023-06-21,419.0205993652344
2023-06-22,420.5331726074219
2023-06-23,417.3539123535156
2023-06-26,415.648681640625
2023-06-27,420.20556640625
2023-06-28,420.41748046875
2023-06-29,422.0745544433594
2023-06-30,427.0553283691406
2023-07-03,427.5466613769531
2023-07-05,426.9107971191406
2023-07-06,423.56787109375
2023-07-07,422.49847412109375
2023-07-10,423.56787109375
2023-07-11,426.26531982421875
2023-07-12,429.6950378417969
2023-07-13,433.1054382324219
2023-07-14,432.8357238769531
2023-07-17,434.3385925292969
2023-07-18,437.5660095214844
2023-07-19,438.5390319824219
2023-07-20,435.6295471191406
2023-07-21,435.6295471191406
2023-07-24,437.57562255859375
2023-07-25,438.770263671875
2023-07-26,438.83770751953125
2023-07-27,435.92822265625
2023-07-28,440.19610595703125
2023-07-31,441.03424072265625
2023-08-01,439.7721862792969
2023-08-02,433.6546630859375
2023-08-03,432.4118347167969
2023-08-04,430.4560852050781
2023-08-07,434.21343994140625
2023-08-08,432.3251037597656
2023-08-09,429.4349060058594
2023-08-10,429.5890808105469
2023-08-11,429.338623046875
2023-08-14,431.70855712890625
2023-08-15,426.67962646484375
